Date,GWP,info
01/13/16 07:59 AM,0.29736071723571,
01/13/16 08:59 AM,0.290795520296346,
01/13/16 09:59 AM,0.295690255218923,
01/13/16 10:59 AM,0.317580237381332,
01/13/16 11:59 AM,0.333737044533578,
01/13/16 12:59 PM,0.332598145670148,
01/13/16 01:59 PM,0.322760214781247,
01/13/16 02:59 PM,0.322937409913167,
01/13/16 03:59 PM,0.322068386572367,
01/13/16 04:59 PM,0.277610809558913,
01/13/16 05:59 PM,0.259189831684972,
01/13/16 06:59 PM,0.298971043231311,
01/13/16 07:59 PM,0.322960420820245,
01/13/16 08:59 PM,0.343403799955919,
01/13/16 09:59 PM,0.335958492616203,
01/13/16 10:59 PM,0.294553327346642,
01/14/16 12:00 AM,0.335115493480606,
01/14/16 12:59 AM,0.335167293975955,
01/14/16 01:59 AM,0.324060445552791,
01/14/16 02:59 AM,0.304121085958359,
01/14/16 03:59 AM,0.298422760235476,
01/14/16 04:59 AM,0.327454929507581,
01/14/16 05:59 AM,0.316498056847625,
01/14/16 06:59 AM,0.260053090101059,
01/14/16 07:59 AM,0.274717991958443,
01/14/16 08:59 AM,0.285137055105285,
01/14/16 09:59 AM,0.302102401538427,
01/14/16 10:59 AM,0.31688179727977,
01/14/16 11:59 AM,0.332637919865367,
01/14/16 12:59 PM,0.337796587607755,
01/14/16 01:59 PM,0.329468458543886,
01/14/16 02:59 PM,0.316408038504264,
01/14/16 03:59 PM,0.305370742351035,
01/14/16 04:59 PM,0.282470129967167,
01/14/16 05:59 PM,0.279693652103828,
01/14/16 06:59 PM,0.299624474125759,
01/14/16 07:59 PM,0.343838447997599,
01/14/16 08:59 PM,0.358211791242339,
01/14/16 09:59 PM,0.352275821739514,
01/14/16 10:59 PM,0.34500234171375,
01/15/16 12:00 AM,0.326413306842693,
01/15/16 12:59 AM,0.353563370549472,
01/15/16 01:59 AM,0.354339688488311,
01/15/16 02:59 AM,0.332203810750425,
01/15/16 03:59 AM,0.314231910569385,
01/15/16 04:59 AM,0.319332143276365,
01/15/16 05:59 AM,0.318254441767444,
01/15/16 06:59 AM,0.290827163450898,
01/15/16 07:59 AM,0.275354803172554,
01/15/16 08:59 AM,0.275393859200983,
01/15/16 09:59 AM,0.282297450587644,
01/15/16 10:59 AM,0.269859974364288,
01/15/16 11:59 AM,0.27822250834392,
01/15/16 12:59 PM,0.296449507332659,
01/15/16 01:59 PM,0.296296411697155,
01/15/16 02:59 PM,0.288360122940688,
01/15/16 03:59 PM,0.275630716106507,
01/15/16 04:59 PM,0.263920375609166,
01/15/16 05:59 PM,0.258302970105974,
01/15/16 06:59 PM,0.282271821784827,
01/15/16 07:59 PM,0.33308012427566,
01/15/16 08:59 PM,0.346014371823078,
01/15/16 09:59 PM,0.3260651308768,
01/15/16 10:59 PM,0.306220224206375,
01/16/16 12:00 AM,0.335272941393036,
01/16/16 12:59 AM,0.336608650099967,
01/16/16 01:59 AM,0.336319600714707,
01/16/16 02:59 AM,0.304639540009735,
01/16/16 03:59 AM,0.302847566185697,
01/16/16 04:59 AM,0.328972808185168,
01/16/16 05:59 AM,0.346048969810535,
01/16/16 06:59 AM,0.319813939957458,
01/16/16 07:59 AM,0.329904497739552,
01/16/16 08:59 AM,0.314872441943513,
01/16/16 09:59 AM,0.321027371661375,
01/16/16 10:59 AM,0.331771912816745,
01/16/16 11:59 AM,0.341839953574772,
01/16/16 12:59 PM,0.354894441084208,
01/16/16 01:59 PM,0.358674640803969,
01/16/16 02:59 PM,0.365580642546472,
01/16/16 03:59 PM,0.354952842723721,
01/16/16 04:59 PM,0.325320622903862,
01/16/16 05:59 PM,0.314944648567409,
01/16/16 06:59 PM,0.316798278075455,
01/16/16 07:59 PM,0.348130771591667,
01/16/16 08:59 PM,0.364180078586882,
01/16/16 09:59 PM,0.360729901068517,
01/16/16 10:59 PM,0.348069548836344,
01/17/16 12:00 AM,0.321174762551583,
01/17/16 12:59 AM,0.32736760690719,
01/17/16 01:59 AM,0.326460358941816,
01/17/16 02:59 AM,0.338652596803217,
01/17/16 03:59 AM,0.338460826203936,
01/17/16 04:59 AM,0.345047421862488,
01/17/16 05:59 AM,0.342547202626023,
01/17/16 06:59 AM,0.346503598960494,
01/17/16 07:59 AM,0.353213262847642,
01/17/16 08:59 AM,0.364115160292212,
01/17/16 09:59 AM,0.359136845779514,
01/17/16 10:59 AM,0.34997108934704,
01/17/16 11:59 AM,0.340731213474771,
01/17/16 12:59 PM,0.336402987053901,
01/17/16 01:59 PM,0.362234716234874,
01/17/16 02:59 PM,0.369487735101577,
01/17/16 03:59 PM,0.373966659706788,
01/17/16 04:59 PM,0.32916475726479,
01/17/16 05:59 PM,0.32617339815196,
01/17/16 06:59 PM,0.316187356282403,
01/17/16 07:59 PM,0.351342187014924,
01/17/16 08:59 PM,0.367123804545822,
01/17/16 09:59 PM,0.376104716059408,
01/17/16 10:59 PM,0.378822864313162,
01/18/16 12:00 AM,0.307483171341943,
01/18/16 12:59 AM,0.311125040339784,
01/18/16 01:59 AM,0.32132451753536,
01/18/16 02:59 AM,0.329998582603074,
01/18/16 03:59 AM,0.325004264923188,
01/18/16 04:59 AM,0.34277937458329,
01/18/16 05:59 AM,0.329497220246119,
01/18/16 06:59 AM,0.272051003627818,
01/18/16 07:59 AM,0.231959693523035,
01/18/16 08:59 AM,0.23196801157642,
01/18/16 09:59 AM,0.252313983181733,
01/18/16 10:59 AM,0.266488554345617,
01/18/16 11:59 AM,0.270598307399062,
01/18/16 12:59 PM,0.261458656881933,
01/18/16 01:59 PM,0.28049314819199,
01/18/16 02:59 PM,0.284479858537235,
01/18/16 03:59 PM,0.246717155504833,
01/18/16 04:59 PM,0.200813086564628,
01/18/16 05:59 PM,0.173617460418689,
01/18/16 06:59 PM,0.193296175082769,
01/18/16 07:59 PM,0.280410546768117,
01/18/16 08:59 PM,0.311372157755558,
01/18/16 09:59 PM,0.315586975554504,
01/18/16 10:59 PM,0.317620301019657,
01/19/16 12:00 AM,0.327710268564698,
01/19/16 12:59 AM,0.360326232429498,
01/19/16 01:59 AM,0.358210734825245,
01/19/16 02:59 AM,0.368215743063572,
01/19/16 03:59 AM,0.36034557702347,
01/19/16 04:59 AM,0.31826140244364,
01/19/16 05:59 AM,0.282086728480729,
01/19/16 06:59 AM,0.237024667214395,
01/19/16 07:59 AM,0.217778801270378,
01/19/16 08:59 AM,0.229015178948125,
01/19/16 09:59 AM,0.232939858961641,
01/19/16 10:59 AM,0.240893875117721,
01/19/16 11:59 AM,0.271478864462642,
01/19/16 12:59 PM,0.27146418549216,
01/19/16 01:59 PM,0.273616130520533,
01/19/16 02:59 PM,0.27369756754734,
01/19/16 03:59 PM,0.257995585485756,
01/19/16 04:59 PM,0.198344846880735,
01/19/16 05:59 PM,0.175175726060849,
01/19/16 06:59 PM,0.196733070475709,
01/19/16 07:59 PM,0.255315857063622,
01/19/16 08:59 PM,0.313208037877201,
01/19/16 09:59 PM,0.315294342420815,
01/19/16 10:59 PM,0.330114123814607,
01/20/16 12:00 AM,0.345672430190864,
01/20/16 12:59 AM,0.343215280028813,
01/20/16 01:59 AM,0.36421096597334,
01/20/16 02:59 AM,0.36139510462149,
01/20/16 03:59 AM,0.355640658205851,
01/20/16 04:59 AM,0.329314397601871,
01/20/16 05:59 AM,0.298339241523097,
01/20/16 06:59 AM,0.21828888138416,
01/20/16 07:59 AM,0.217582771981795,
01/20/16 08:59 AM,0.217699840503798,
01/20/16 09:59 AM,0.1994794059923,
01/20/16 10:59 AM,0.222969091185797,
01/20/16 11:59 AM,0.204402243185915,
01/20/16 12:59 PM,0.258847875156324,
01/20/16 01:59 PM,0.265247738529811,
01/20/16 02:59 PM,0.218872938194666,
01/20/16 03:59 PM,0.224845864629815,
01/20/16 04:59 PM,0.164851407806058,
01/20/16 05:59 PM,0.142368018171555,
01/20/16 06:59 PM,0.153390504012352,
01/20/16 07:59 PM,0.23687920318823,
01/20/16 08:59 PM,0.310581995333506,
01/20/16 09:59 PM,0.317209327205796,
01/20/16 10:59 PM,0.324430165775975,
01/21/16 12:00 AM,0.29294291281343,
01/21/16 12:59 AM,0.300449364260356,
01/21/16 01:59 AM,0.323027597080743,
01/21/16 02:59 AM,0.327532073822405,
01/21/16 03:59 AM,0.313838242417492,
01/21/16 04:59 AM,0.313560534839696,
01/21/16 05:59 AM,0.235803240840168,
01/21/16 06:59 AM,0.15242091542607,
01/21/16 07:59 AM,0.171461131622696,
01/21/16 08:59 AM,0.163147364949336,
01/21/16 09:59 AM,0.177638358962429,
01/21/16 10:59 AM,0.173636406712308,
01/21/16 11:59 AM,0.212028396302527,
01/21/16 12:59 PM,0.239918028276497,
01/21/16 01:59 PM,0.211758027242063,
01/21/16 02:59 PM,0.211329778159997,
01/21/16 03:59 PM,0.209858693647977,
01/21/16 04:59 PM,0.188670373879877,
01/21/16 05:59 PM,0.156665399613905,
01/21/16 06:59 PM,0.179522539295684,
01/21/16 07:59 PM,0.243816219512764,
01/21/16 08:59 PM,0.320279815817522,
01/21/16 09:59 PM,0.315037665239037,
01/21/16 10:59 PM,0.328640430467833,
01/22/16 12:00 AM,0.328068999995103,
01/22/16 12:59 AM,0.325176284698563,
01/22/16 01:59 AM,0.329890285870047,
01/22/16 02:59 AM,0.329174512341715,
01/22/16 03:59 AM,0.338498934219962,
01/22/16 04:59 AM,0.339976123688244,
01/22/16 05:59 AM,0.28817542537006,
01/22/16 06:59 AM,0.248694226101941,
01/22/16 07:59 AM,0.238741223555511,
01/22/16 08:59 AM,0.248599966785283,
01/22/16 09:59 AM,0.263033124228407,
01/22/16 10:59 AM,0.26792719616881,
01/22/16 11:59 AM,0.309983818211627,
01/22/16 12:59 PM,0.320379049993263,
01/22/16 01:59 PM,0.319840237653954,
01/22/16 02:59 PM,0.309994212210894,
01/22/16 03:59 PM,0.28370727484316,
01/22/16 04:59 PM,0.251067101115866,
01/22/16 05:59 PM,0.209561727422811,
01/22/16 06:59 PM,0.248537584499927,
01/22/16 07:59 PM,0.301272214163927,
01/22/16 08:59 PM,0.325938228648709,
01/22/16 09:59 PM,0.289410004324974,
01/22/16 10:59 PM,0.301490706053118,
01/23/16 12:00 AM,0.328016351415393,
01/23/16 12:59 AM,0.328576264682241,
01/23/16 01:59 AM,0.347211151094889,
01/23/16 02:59 AM,0.342022614341627,
01/23/16 03:59 AM,0.33706044813728,
01/23/16 04:59 AM,0.33099260893225,
01/23/16 05:59 AM,0.316302669351494,
01/23/16 06:59 AM,0.327349829224678,
01/23/16 07:59 AM,0.328401332362612,
01/23/16 08:59 AM,0.317433142653718,
01/23/16 09:59 AM,0.313057752405688,
01/23/16 10:59 AM,0.309732669937811,
01/23/16 11:59 AM,0.324498734913243,
01/23/16 12:59 PM,0.327476485920661,
01/23/16 01:59 PM,0.337586632782075,
01/23/16 02:59 PM,0.341725530038865,
01/23/16 03:59 PM,0.316898461492084,
01/23/16 04:59 PM,0.267472095315356,
01/23/16 05:59 PM,0.281600797381563,
01/23/16 06:59 PM,0.305450214953434,
01/23/16 07:59 PM,0.322882390572081,
01/23/16 08:59 PM,0.341779229395604,
01/23/16 09:59 PM,0.344329930664075,
01/23/16 10:59 PM,0.36066068084542,
01/24/16 12:00 AM,0.356851993234839,
01/24/16 12:59 AM,0.361500735166991,
01/24/16 01:59 AM,0.35670717466159,
01/24/16 02:59 AM,0.344040773058712,
01/24/16 03:59 AM,0.344164631879282,
01/24/16 04:59 AM,0.339865665014009,
01/24/16 05:59 AM,0.340551641956496,
01/24/16 06:59 AM,0.339362960539299,
01/24/16 07:59 AM,0.332850862669535,
01/24/16 08:59 AM,0.326951028308897,
01/24/16 09:59 AM,0.320942172777358,
01/24/16 10:59 AM,0.311413839348617,
01/24/16 11:59 AM,0.302556099817027,
01/24/16 12:59 PM,0.308119333737623,
01/24/16 01:59 PM,0.31973819678153,
01/24/16 02:59 PM,0.302173625652028,
01/24/16 03:59 PM,0.298169412699889,
01/24/16 04:59 PM,0.290049570602619,
01/24/16 05:59 PM,0.296821209217964,
01/24/16 06:59 PM,0.295874423542745,
01/24/16 07:59 PM,0.330047269325454,
01/24/16 08:59 PM,0.328422714917924,
01/24/16 09:59 PM,0.333842514794821,
01/24/16 10:59 PM,0.328271329235154,
01/25/16 12:00 AM,0.303873848609723,
01/25/16 12:59 AM,0.328544551087526,
01/25/16 01:59 AM,0.3342605176605,
01/25/16 02:59 AM,0.332175021611805,
01/25/16 03:59 AM,0.338896656839552,
01/25/16 04:59 AM,0.329097847283991,
01/25/16 05:59 AM,0.312101042907608,
01/25/16 06:59 AM,0.2590495654503,
01/25/16 07:59 AM,0.266619045343776,
01/25/16 08:59 AM,0.271642976854592,
01/25/16 09:59 AM,0.286287196217919,
01/25/16 10:59 AM,0.294803722829457,
01/25/16 11:59 AM,0.333548817814598,
01/25/16 12:59 PM,0.344216999078594,
01/25/16 01:59 PM,0.344652797269093,
01/25/16 02:59 PM,0.327493711569424,
01/25/16 03:59 PM,0.327588036111686,
01/25/16 04:59 PM,0.291247354860333,
01/25/16 05:59 PM,0.284139821252047,
01/25/16 06:59 PM,0.287698199397026,
01/25/16 07:59 PM,0.308920412278308,
01/25/16 08:59 PM,0.351096774637302,
01/25/16 09:59 PM,0.353418695069512,
01/25/16 10:59 PM,0.335767605761255,
01/26/16 12:00 AM,0.349143337005296,
01/26/16 12:59 AM,0.342245266297407,
01/26/16 01:59 AM,0.338418431393664,
01/26/16 02:59 AM,0.337864625714497,
01/26/16 03:59 AM,0.32830187021296,
01/26/16 04:59 AM,0.305355592019631,
01/26/16 05:59 AM,0.263447349403075,
01/26/16 06:59 AM,0.250575133908876,
01/26/16 07:59 AM,0.267683255384819,
01/26/16 08:59 AM,0.286759229325738,
01/26/16 09:59 AM,0.302721652635091,
01/26/16 10:59 AM,0.322967709215182,
01/26/16 11:59 AM,0.336657599109141,
01/26/16 12:59 PM,0.352690210966999,
01/26/16 01:59 PM,0.346920831320197,
01/26/16 02:59 PM,0.329359760933657,
01/26/16 03:59 PM,0.294390253242005,
